Time,outdoor_temperature,outdoor_temperature_average24h,energy_manager_state,system_off,index,desired_room_temperature_setpoint_heating,desired_room_temperature_setpoint,current_room_temperature,current_room_humidity,current_special_function,heating_state,circuit_state,current_circuit_flow_temperature,heating_circuit_flow_setpoint,calculated_energy_manager_state,current_dhw_temperature
2024-06-11 03:11:00.458208,9.4296875,12.4296875,HEATING,False,255,19.0,19.0,18.9375,49.0,REGULAR,HEATING_UP,HEATING,31.0,29.653214,HEATING_ACTIVE,44.5
2024-06-11 03:12:00.972487,9.4296875,12.4296875,HEATING,False,255,19.0,19.0,18.9375,49.0,REGULAR,HEATING_UP,HEATING,31.0,29.653214,HEATING_ACTIVE,44.5
2024-06-11 03:13:00.589931,9.4296875,12.4296875,HEATING,False,255,19.0,19.0,18.9375,49.0,REGULAR,HEATING_UP,HEATING,31.0,29.653214,HEATING_ACTIVE,44.5
2024-06-11 03:14:00.486578,9.4296875,12.4296875,HEATING,False,255,19.0,19.0,18.9375,49.0,REGULAR,HEATING_UP,HEATING,31.0,29.653214,HEATING_ACTIVE,44.5
2024-06-11 03:15:00.458647,9.4296875,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.5,29.653214,HEATING_ACTIVE,44.5
2024-06-11 03:16:00.644037,9.4296875,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.5,29.653214,HEATING_ACTIVE,44.5
2024-06-11 03:17:00.392742,9.4296875,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.5,29.653214,HEATING_ACTIVE,44.5
2024-06-11 03:18:00.415353,9.4296875,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.5,29.653214,HEATING_ACTIVE,44.5
2024-06-11 03:19:00.620144,9.4296875,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.5,29.653214,HEATING_ACTIVE,44.5
2024-06-11 03:20:04.760825,9.4296875,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.5,29.653214,HEATING_ACTIVE,44.5
2024-06-11 03:21:00.413364,9.4296875,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.5,29.653214,HEATING_ACTIVE,44.5
2024-06-11 03:22:00.822112,9.4296875,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.5,29.653214,HEATING_ACTIVE,44.5
2024-06-11 03:23:00.402385,9.4296875,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.5,29.653214,HEATING_ACTIVE,44.5
2024-06-11 03:24:00.448529,9.4296875,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.5,29.653214,HEATING_ACTIVE,44.5
2024-06-11 03:25:02.234060,9.2890625,12.4296875,HEATING,False,255,19.0,19.0,18.9375,49.0,REGULAR,HEATING_UP,HEATING,28.5,29.653214,HEATING_ACTIVE,44.5
2024-06-11 03:26:00.455494,9.2890625,12.4296875,HEATING,False,255,19.0,19.0,18.9375,49.0,REGULAR,HEATING_UP,HEATING,28.5,29.653214,HEATING_ACTIVE,44.5
2024-06-11 03:27:00.500287,9.2890625,12.4296875,HEATING,False,255,19.0,19.0,18.9375,49.0,REGULAR,HEATING_UP,HEATING,28.5,29.653214,HEATING_ACTIVE,44.5
2024-06-11 03:28:00.921814,9.2890625,12.4296875,HEATING,False,255,19.0,19.0,18.9375,49.0,REGULAR,HEATING_UP,HEATING,28.5,29.653214,HEATING_ACTIVE,44.5
2024-06-11 03:29:00.390386,9.2890625,12.4296875,HEATING,False,255,19.0,19.0,18.9375,49.0,REGULAR,HEATING_UP,HEATING,28.5,29.653214,HEATING_ACTIVE,44.5
2024-06-11 03:30:00.427926,9.2890625,12.4296875,HEATING,False,255,19.0,19.0,18.9375,49.0,REGULAR,HEATING_UP,HEATING,27.0,29.653214,HEATING_ACTIVE,44.0
2024-06-11 03:31:00.557501,9.2890625,12.4296875,HEATING,False,255,19.0,19.0,18.9375,49.0,REGULAR,HEATING_UP,HEATING,27.0,29.653214,HEATING_ACTIVE,44.0
2024-06-11 03:32:01.327199,9.2890625,12.4296875,HEATING,False,255,19.0,19.0,18.9375,49.0,REGULAR,HEATING_UP,HEATING,27.0,29.653214,HEATING_ACTIVE,44.0
2024-06-11 03:33:00.514587,9.2890625,12.4296875,HEATING,False,255,19.0,19.0,18.9375,49.0,REGULAR,HEATING_UP,HEATING,27.0,29.653214,HEATING_ACTIVE,44.0
2024-06-11 03:34:00.665566,9.2890625,12.4296875,HEATING,False,255,19.0,19.0,18.9375,49.0,REGULAR,HEATING_UP,HEATING,27.0,29.653214,HEATING_ACTIVE,44.0
2024-06-11 03:35:00.683830,9.2890625,12.4296875,HEATING,False,255,19.0,19.0,18.9375,49.0,REGULAR,HEATING_UP,HEATING,27.0,29.653214,HEATING_ACTIVE,44.0
2024-06-11 03:36:01.155969,9.2890625,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,26.0,29.653214,HEATING_ACTIVE,44.0
2024-06-11 03:37:00.721445,9.2890625,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,26.0,29.653214,HEATING_ACTIVE,44.0
2024-06-11 03:38:00.664016,9.2890625,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,26.0,29.653214,HEATING_ACTIVE,44.0
2024-06-11 03:39:00.399064,9.2890625,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,26.0,29.653214,HEATING_ACTIVE,44.0
2024-06-11 03:40:00.748471,9.2890625,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,26.0,29.653214,HEATING_ACTIVE,44.0
2024-06-11 03:41:00.526626,9.0,12.4296875,HEATING,False,255,19.0,19.0,18.9375,49.0,REGULAR,HEATING_UP,HEATING,25.5,29.653214,HEATING_ACTIVE,44.0
2024-06-11 03:42:00.547727,9.0,12.4296875,HEATING,False,255,19.0,19.0,18.9375,49.0,REGULAR,HEATING_UP,HEATING,25.5,29.653214,HEATING_ACTIVE,44.0
2024-06-11 03:43:00.675116,9.0,12.4296875,HEATING,False,255,19.0,19.0,18.9375,49.0,REGULAR,HEATING_UP,HEATING,25.5,29.653214,HEATING_ACTIVE,44.0
2024-06-11 03:44:00.478907,9.0,12.4296875,HEATING,False,255,19.0,19.0,18.9375,49.0,REGULAR,HEATING_UP,HEATING,25.5,29.653214,HEATING_ACTIVE,44.0
2024-06-11 03:45:01.787657,9.0,12.4296875,HEATING,False,255,19.0,19.0,18.9375,49.0,REGULAR,HEATING_UP,HEATING,25.5,29.653214,HEATING_ACTIVE,44.0
2024-06-11 03:46:00.690803,9.0,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,24.5,29.653214,HEATING_ACTIVE,44.0
2024-06-11 03:47:00.433781,9.0,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,24.5,29.653214,HEATING_ACTIVE,44.0
2024-06-11 03:48:00.431550,9.0,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,24.5,29.653214,HEATING_ACTIVE,44.0
2024-06-11 03:49:00.540046,9.0,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,24.5,29.653214,HEATING_ACTIVE,44.0
2024-06-11 03:50:00.414642,9.0,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,24.5,29.653214,HEATING_ACTIVE,44.0
2024-06-11 03:51:00.409047,9.0,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,30.5,29.653214,HEATING_ACTIVE,44.0
2024-06-11 03:52:00.746190,9.0,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,30.5,29.653214,HEATING_ACTIVE,44.0
2024-06-11 03:53:00.401525,9.0,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,30.5,29.653214,HEATING_ACTIVE,44.0
2024-06-11 03:54:00.730727,9.0,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,30.5,29.653214,HEATING_ACTIVE,44.0
2024-06-11 03:55:00.682088,9.0,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,30.5,29.653214,HEATING_ACTIVE,44.0
2024-06-11 03:56:00.445812,8.824219,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,30.5,29.653214,HEATING_ACTIVE,44.0
2024-06-11 03:57:00.426710,8.824219,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,30.5,29.653214,HEATING_ACTIVE,44.0
2024-06-11 03:58:00.620293,8.824219,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,30.5,29.653214,HEATING_ACTIVE,44.0
2024-06-11 03:59:00.449762,8.824219,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,30.5,29.653214,HEATING_ACTIVE,44.0
2024-06-11 04:00:00.680181,8.824219,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,30.5,29.653214,HEATING_ACTIVE,44.0
2024-06-11 04:01:00.561101,8.824219,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,28.5,29.653214,HEATING_ACTIVE,44.0
2024-06-11 04:02:00.422834,8.824219,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,28.5,29.653214,HEATING_ACTIVE,44.0
2024-06-11 04:03:00.431923,8.824219,12.4296875,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,28.5,29.653214,HEATING_ACTIVE,44.0
2024-06-11 04:04:01.903587,8.824219,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,28.5,30.28586,HEATING_ACTIVE,44.0
2024-06-11 04:05:00.416206,8.824219,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,28.5,30.28586,HEATING_ACTIVE,44.0
2024-06-11 04:06:00.468553,8.824219,12.2734375,HEATING,False,255,19.0,19.0,18.9375,49.0,REGULAR,HEATING_UP,HEATING,31.0,30.28586,HEATING_ACTIVE,44.0
2024-06-11 04:07:00.629129,8.824219,12.2734375,HEATING,False,255,19.0,19.0,18.9375,49.0,REGULAR,HEATING_UP,HEATING,31.0,30.28586,HEATING_ACTIVE,44.0
2024-06-11 04:08:01.161755,8.824219,12.2734375,HEATING,False,255,19.0,19.0,18.9375,49.0,REGULAR,HEATING_UP,HEATING,31.0,30.28586,HEATING_ACTIVE,44.0
2024-06-11 04:09:00.423453,8.824219,12.2734375,HEATING,False,255,19.0,19.0,18.9375,49.0,REGULAR,HEATING_UP,HEATING,31.0,30.28586,HEATING_ACTIVE,44.0
2024-06-11 04:10:00.671378,8.824219,12.2734375,HEATING,False,255,19.0,19.0,18.9375,49.0,REGULAR,HEATING_UP,HEATING,31.0,30.28586,HEATING_ACTIVE,44.0
2024-06-11 04:11:00.562233,8.824219,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,30.5,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:12:01.350832,8.824219,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,30.5,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:13:00.639316,8.824219,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,30.5,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:14:00.426129,8.824219,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,30.5,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:15:01.047662,8.824219,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,30.5,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:16:00.951370,8.824219,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.0,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:17:00.399691,8.824219,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.0,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:18:00.938349,8.824219,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.0,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:19:00.847904,8.824219,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.0,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:20:00.419236,8.824219,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.0,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:21:00.389031,8.824219,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.0,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:22:00.698339,8.824219,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.0,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:23:00.574878,8.824219,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.0,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:24:01.637705,8.824219,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.0,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:25:00.795462,8.824219,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.0,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:26:00.427806,8.667969,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.5,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:27:00.400265,8.667969,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.5,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:28:00.621979,8.667969,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.5,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:29:00.419581,8.667969,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.5,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:30:07.676637,8.667969,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.5,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:31:00.613475,8.667969,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.5,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:32:01.708081,8.667969,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.5,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:33:00.371111,8.667969,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.5,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:34:00.582979,8.667969,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.5,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:35:00.407616,8.667969,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.5,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:36:00.420775,8.667969,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.5,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:37:00.598963,8.667969,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.5,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:38:00.683607,8.667969,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.5,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:39:00.390679,8.667969,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.5,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:40:01.174253,8.667969,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.5,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:41:00.496531,8.5,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.5,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:42:00.671898,8.5,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.5,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:44:00.620807,8.5,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.5,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:45:00.385675,8.5,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.5,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:46:01.115519,8.5,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.5,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:47:00.683127,8.5,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,32.0,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:48:00.494608,8.5,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,32.0,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:49:00.402148,8.5,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,32.0,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:50:00.641941,8.5,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,32.0,30.28586,HEATING_ACTIVE,43.5
2024-06-11 04:52:00.571368,8.5,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,28.5,30.28586,HEATING_ACTIVE,43.0
2024-06-11 04:53:00.660970,8.5,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,28.5,30.28586,HEATING_ACTIVE,43.0
2024-06-11 04:54:00.730784,8.5,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,28.5,30.28586,HEATING_ACTIVE,43.0
2024-06-11 04:55:00.706165,8.5,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,28.5,30.28586,HEATING_ACTIVE,43.0
2024-06-11 04:56:00.616092,8.5,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,28.5,30.28586,HEATING_ACTIVE,43.0
2024-06-11 04:57:00.432734,8.5,12.2734375,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,27.0,30.28586,HEATING_ACTIVE,43.0
2024-06-11 04:58:00.396814,8.5,12.121094,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,27.0,30.558994,HEATING_ACTIVE,43.0
2024-06-11 04:59:00.563024,8.5,12.121094,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,27.0,30.558994,HEATING_ACTIVE,43.0
2024-06-11 05:00:00.829442,8.5,12.121094,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,27.0,30.558994,HEATING_ACTIVE,43.0
2024-06-11 05:01:01.336485,8.5,12.121094,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,27.0,30.558994,HEATING_ACTIVE,43.0
2024-06-11 05:02:00.625472,8.5,12.121094,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,26.5,30.558994,HEATING_ACTIVE,43.0
2024-06-11 05:03:00.417051,8.5,12.121094,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,26.5,30.558994,HEATING_ACTIVE,43.0
2024-06-11 05:04:00.940024,8.5,12.121094,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,26.5,30.558994,HEATING_ACTIVE,43.0
2024-06-11 05:05:01.419001,8.5,12.121094,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,26.5,30.558994,HEATING_ACTIVE,43.0
2024-06-11 05:06:00.788242,8.5,12.121094,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,26.5,30.558994,HEATING_ACTIVE,43.0
2024-06-11 05:07:00.525316,8.5,12.121094,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,25.5,30.558994,HEATING_ACTIVE,43.0
2024-06-11 05:08:00.636909,8.5,12.121094,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,25.5,30.558994,HEATING_ACTIVE,43.0
2024-06-11 05:09:00.460552,8.5,12.121094,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,25.5,30.558994,HEATING_ACTIVE,43.0
2024-06-11 05:10:01.603316,8.5,12.121094,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,25.5,30.558994,HEATING_ACTIVE,43.0
2024-06-11 05:11:00.605590,8.5,12.121094,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,25.5,30.558994,HEATING_ACTIVE,43.0
2024-06-11 05:12:00.518244,8.5,12.121094,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,30.5,30.558994,HEATING_ACTIVE,43.0
2024-06-11 05:13:00.590351,8.5,12.121094,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,30.5,30.558994,HEATING_ACTIVE,43.0
2024-06-11 05:14:01.334171,8.5,12.121094,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,30.5,30.558994,HEATING_ACTIVE,43.0
2024-06-11 05:15:00.416491,8.5,12.121094,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,30.5,30.558994,HEATING_ACTIVE,43.0
2024-06-11 05:16:00.465805,8.5,12.121094,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,30.5,30.558994,HEATING_ACTIVE,43.0
2024-06-11 05:17:00.713450,8.5,12.121094,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.0,30.558994,HEATING_ACTIVE,43.0
2024-06-11 05:18:00.438965,8.5,12.121094,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.0,30.558994,HEATING_ACTIVE,43.0
2024-06-11 05:19:00.703930,8.5,12.121094,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.0,30.558994,HEATING_ACTIVE,43.0
2024-06-11 05:20:00.883356,8.5,12.121094,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.0,30.558994,HEATING_ACTIVE,43.0
2024-06-11 05:21:00.455537,8.5,12.121094,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,31.0,30.558994,HEATING_ACTIVE,43.0
2024-06-11 05:22:00.562586,8.5,12.121094,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,30.0,30.558994,HEATING_ACTIVE,43.0
2024-06-11 05:23:00.728335,8.5,12.121094,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,30.0,30.558994,HEATING_ACTIVE,43.0
2024-06-11 05:24:00.402799,8.5,12.121094,HEATING,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,HEATING,30.0,30.558994,HEATING_ACTIVE,43.0
2024-06-11 05:25:00.611497,8.5,12.121094,DHW,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,STANDBY,30.0,30.558994,HEATING_STANDBY,43.0
2024-06-11 05:26:00.635643,8.5,12.121094,DHW,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,STANDBY,30.0,30.558994,HEATING_STANDBY,43.0
2024-06-11 05:27:00.462418,8.5,12.121094,DHW,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,STANDBY,36.5,30.558994,HEATING_STANDBY,42.5
2024-06-11 05:28:00.459645,8.5,12.121094,DHW,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,STANDBY,36.5,30.558994,HEATING_STANDBY,42.5
2024-06-11 05:29:00.694331,8.5,12.121094,DHW,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,STANDBY,36.5,30.558994,HEATING_STANDBY,42.5
2024-06-11 05:30:07.614404,8.5,12.121094,DHW,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,STANDBY,36.5,30.558994,HEATING_STANDBY,42.5
2024-06-11 05:31:00.466182,8.5,12.121094,DHW,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,STANDBY,36.5,30.558994,HEATING_STANDBY,42.5
2024-06-11 05:32:00.518525,8.5,12.121094,DHW,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,STANDBY,51.5,30.558994,HEATING_STANDBY,42.0
2024-06-11 05:33:01.314159,8.5,12.121094,DHW,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,STANDBY,51.5,30.558994,HEATING_STANDBY,42.0
2024-06-11 05:34:00.819692,8.5,12.121094,DHW,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,STANDBY,51.5,30.558994,HEATING_STANDBY,42.0
2024-06-11 05:35:06.438980,8.5,12.121094,DHW,False,255,19.0,19.0,18.9375,48.0,REGULAR,HEATING_UP,STANDBY,51.5,30.558994,HEATING_STANDBY,42.0
